user-id,password,chosen_country,favourite_country,actual_county
293731534,ttM5z6kU,89,89,89
391506819,EJ3dnWnJ,17,17,17
455099639,hLsnjRiC,46,46,46
491929429,k3rgU6pa,122,122,122
351939803,Afgg0tH2,83,83,83
18266234,aJLQBlQ8,137,137,137
380387147,uBebqObW,83,83,83
392334311,Qi6CvhgD,10,10,10
346138357,3N3ZhVrd,140,140,140
50231464,ER6f6Sl2,46,46,46
226488598,Dj7eyykQ,140,140,140
466024250,oWHkOsLq,66,66,66
276078612,kp06qv9T,12,12,12
75963891,iaNKZqle,33,33,33
408001755,JGWqfQXO,44,44,44
362005471,I378kqWp,120,120,120
354093911,wuyF8cOI,101,101,101
60457333,8e9Tt5JC,165,165,165
96516122,BtIUGHww,26,26,26
267377025,MGeuuOrm,138,138,138
32294769,i2Ngd21N,82,82,82
60622611,o3Clwp1G,47,47,47
26547728,VosTUq8c,79,79,79
39582993,P4GGRDnO,115,115,115
282390489,NRcOniLU,109,109,109
65463190,IG10O9p1,14,14,14
501985628,CO079BXF,138,138,138
45900544,10oxBPlY,85,85,85
303045276,u4Og9Vc8,131,131,131
100652600,7kTbzuXv,114,114,114
53707701,oqYWqpNQ,131,131,131
490616274,PhlwvL1E,76,76,76
131946895,F2HoNs4R,137,137,137
119770996,G48DQiKZ,143,143,143
706137764,owEvDYOk,140,140,140
70496634,DUz3oyVu,124,124,124
111925360,wQSNpFsn,175,175,175
186128172,UfpSVEND,146,146,146
127709541,xMwZdyLN,169,169,169
70108088,n8zECrhx,168,168,168
38840503,QUqvS3ff,107,107,107
197250679,vQsbKPC3,22,22,22
273066103,aYUFyOkG,78,78,78
229660364,KDHyUaFy,170,170,170
272094864,Co9BWyyi,16,16,16
247841641,dAlVXZw1,81,81,81
221644418,7scfdaI1,85,85,85
506156309,JJxJaTjN,157,157,157
191165394,guBt1l3G,76,76,76
65803361,sfcD35yr,14,14,14
152057269,W6WDfur8,11,11,11
157978042,eBDjECqy,70,70,70
156044407,H0VLYXl3,26,26,26
16149185,FhvgC9Ue,68,68,68
324532327,cYpl0Ng6,157,157,157
26700392,ZELT1aWX,158,158,158
287282442,6e2i50xO,141,141,141
206560254,9uaOEtoz,156,156,156
143795917,kNoleLqC,3,3,3
405032517,do9e87wt,135,135,135
91603050,euUNxnhi,29,29,29
185515885,pqyON2eU,26,26,26
45963891,HSosmAmw,47,47,47
175732808,o03dojsy,123,123,123
48003639,uZbAqQUd,28,28,28
411978816,DjprUh0S,61,61,61
407981384,8FBOatYA,96,96,96
242776541,stpeXjRA,3,3,3
135299481,UwDEs8iI,8,8,8
536081130,GfkcPspw,59,59,59
214492534,YnQ8QLA7,163,163,163
203507550,RsAxzKRR,123,123,123
143122938,b9qAQtMj,32,32,32
376514243,08uvtpKr,140,140,140
134073812,0UjlXjVO,111,111,111
63593843,TniohILt,0,0,0
247822624,xspCUUSk,75,75,75
161772171,V7dcGlML,53,53,53
214319946,UpMbHVNr,17,17,17
158237549,0Oukjuum,124,124,124
85152605,uZaa2FTx,46,46,46
73596164,AZMZIrVH,19,19,19
406614308,8yByx8CQ,72,72,72
272157502,q4q3OURA,61,61,61
97931356,jBAk5DeA,82,82,82
276555678,EBOXrCLC,13,13,13
246406175,QzBO9Z2J,179,179,179
563051338,Wunq5uwI,144,144,144
26934330,MJUDlJG1,117,117,117
289017976,ojdYFIFp,83,83,83
392842166,ZdIm0V0r,100,100,100
49838017,tZvoDCEe,175,175,175
212904089,8uzqaxzx,33,33,33
78673412,DiYwZGxk,119,119,119
361047038,IC13huep,154,154,154
90775096,0K7wyPdW,132,132,132
267788292,HDeCckF2,90,90,90
30412975,aQpssovt,60,60,60
40946615,3P1WLLVX,175,175,175
97143317,mY2ljXRH,166,166,166
219900293,t1Wu74se,165,165,165
166077006,BuX7RTrH,100,100,100
450364715,1mXSM2yU,23,23,23
220114124,GBv1EwZd,106,106,106
93576687,w7bdnOQ1,75,75,75
472105365,aHAYCNxl,74,74,74
278777534,D6WKesX0,167,167,167
141444007,DGehIUhg,128,128,128
268023386,TaHpXyfB,145,145,145
156815357,oNj0UGjC,53,53,53
298523481,sUsbWhth,90,90,90
335427835,zpCWUIDz,56,56,56
50534019,PGL6ByD8,88,88,88
124161335,5nxD0lCg,26,26,26
100632704,HFUS7eKc,132,132,132
49848798,wEhXgpvF,42,42,42
193053801,yeoR2W2Q,20,20,20
29120401,9yha0bFJ,88,88,88
315109182,LQtL8LPC,14,14,14
144291025,dOH71jIO,111,111,111
407009154,FBZNf6EG,172,172,172
185302816,ewzKtmK8,126,126,126
50790786,3vZCfcRN,170,170,170
369136027,l9NBaLTn,123,123,123
40720724,jSjHE4ng,157,157,157
92758365,ATMSkrPq,101,101,101
182173291,eE2Tqsov,165,165,165
43804161,kgUxb7DU,85,85,85
10229352,LW3rnsKP,105,105,105
47863023,RjgIQc4Q,159,159,159
115655175,iU1qE9si,61,61,61
274867936,YzyNRNqs,67,67,67
77203339,mLCY7gac,92,92,92
42239197,JgtJtdty,131,131,131
429221297,ix0leKbs,94,94,94
73459468,RBXKKYIX,161,161,161
132417380,5k1rR5Os,87,87,87
35636873,ieRvM6OH,66,66,66
43845209,Ryq94hNo,141,141,141
314877035,F5EHLk1d,77,77,77
46934932,rwr76a4x,108,108,108
61433106,VYitDKws,43,43,43
151857836,pVeYh9iM,96,96,96
74961601,NTpt55H7,67,67,67
206811567,Zz40Bs6n,157,157,157
55757044,xSMZB6O6,39,39,39
98706893,HkSoOlBb,101,101,101
549039931,TJS3fqED,111,111,111
58670633,cgEzGI34,32,32,32
143494882,mGosPNli,140,140,140
132204046,OAH5dH5B,8,8,8
320617902,Kqc8jboY,177,177,177
194434553,8xvNVvCY,157,157,157
317016839,gAfFrkE7,179,179,179
340680892,va9e6CNs,75,75,75
313145176,fMNJYYrp,24,24,24
241447685,YNxPonjR,105,105,105
322078159,mxyG2qLi,94,94,94
43375251,cRnodNtm,0,0,0
165160394,7FUeJ2Zw,58,58,58
417622420,4TK1OXpc,16,16,16
338152920,58sdeqMy,76,76,76
70088582,3UgE7z2x,36,36,36
320106333,np0TDCpq,24,24,24
49688430,PDaZxnS9,82,82,82
29906872,YTdxDRHT,157,157,157
229197400,SEqDRf9V,14,14,14
237792329,E0rzphhc,4,4,4
510266734,Pngn1OLx,101,101,101
230977789,aqnRca44,6,6,6
419912124,jcxEN3fy,46,46,46
220393604,ptVnRh1n,111,111,111
49278222,LqFXXUE0,76,76,76
256135594,AO7e7LdW,135,135,135
323017741,YoVqXFVQ,170,170,170
219615416,POP90fc7,162,162,162
312143071,rg6llBQC,82,82,82
50103276,kRikYKTg,47,47,47
179699717,0IdNiTb6,86,86,86
118449287,5Z0ksPwP,118,118,118
390033639,EBy7r4wL,6,6,6
323374189,gnGMet1c,141,141,141
149696912,poZsyYN8,15,15,15
210297416,yl7wp0s6,178,178,178
403426476,5Ql6D0kf,69,69,69
183907699,9WIOjKxe,177,177,177
128674166,kYKzNtcV,58,58,58
277766344,LGDabqN7,26,26,26
413979901,G5kxWWgg,161,161,161
66770271,aFNKk9xW,40,40,40
105417234,UwEIMvYE,109,109,109
410433731,Tv7c4Gow,26,26,26
73615330,Stf80TLG,103,103,103
434775740,8m4HC3jc,52,52,52
454482239,yPrWG2kE,7,7,7
458401937,P0vUMGu5,35,35,35
219350415,7zUdfo8h,8,8,8
27995037,s7cUCpsd,102,102,102
72354016,aqUotHqw,79,79,79
175634874,C0LxZuVv,98,98,98
169100659,j6ew5rXf,107,107,107
261246107,CoWe6EIP,146,146,146
100667950,0lXoVlyE,117,117,117
113728395,kVP7RBFc,33,33,33
279682593,lB5XEhWN,127,127,127
583475028,0dgDrdHp,88,88,88
381643749,o93AALhW,49,49,49
279851889,vhvrTIkm,49,49,49
174345064,sHGyg5EU,71,71,71
482337245,v4yG49XI,76,76,76
54721899,NZEBF1Uz,142,142,142
400844554,HDeQGsN0,40,40,40
311072381,nBji2wSm,73,73,73
491721637,SmvPgI9t,165,165,165
177360953,MdmLlrbv,89,89,89
99863405,la5fE3T3,140,140,140
375901442,50NTSwu1,167,167,167
225905648,IhrWSA9j,78,78,78
320618549,VcIDl1BW,178,178,178
252045487,miQTr8Zg,123,123,123
300813255,8dLYzEBH,87,87,87
326781972,CCKKyq0v,120,120,120
26896392,UptxFWP4,17,17,17
98028371,yo66V68p,25,25,25
163191998,JeNHDozS,161,161,161
237740134,2ur7U6O7,19,19,19
275553313,kYQKTSfo,116,116,116
40674906,6OEERs8T,172,172,172
208074130,0pvcrqOp,175,175,175
430059690,d2iBSeXo,179,179,179
254412607,u3EGxp8C,51,51,51
310302599,wr516IAM,13,13,13
169988749,vg3mLzV0,103,103,103
82730890,FxuCmQ9N,177,177,177
156918277,eS1OJyN8,171,171,171
155597718,m5I9k1fX,147,147,147
267979215,UgsoxQd5,26,26,26
203549440,GsjUI0sq,153,153,153
258714226,OTUPop1B,28,28,28
47047113,fD48W2pd,31,31,31
500467861,nKiFZnIh,149,149,149
104049203,h4WWMcm1,58,58,58
128649402,sc79RgXT,37,37,37
42524753,6NTiGT6u,22,22,22
82531956,XcEKYWCW,35,35,35
17896392,mm3PaGAM,81,81,81
409047898,3MnSenII,63,63,63
373004701,wbGfpHbZ,5,5,5
235906288,pCXvPzDC,148,148,148
123707822,sl7TaEXT,73,73,73
87416149,kUhB451T,83,83,83
99488958,YIw6NXpw,22,22,22
180958160,3j29Pi6N,155,155,155
192725247,qudS3rVt,104,104,104
119038620,IXOjd7SR,54,54,54
299234240,cIhdorbv,113,113,113
55575293,7nYM4YVS,13,13,13
366679489,Q59Kftyv,52,52,52
287583398,KpCFLOuj,61,61,61
250888121,UHKwc8Wr,125,125,125
358354521,ALTJvOgU,2,2,2
556064102,rOSRgkbu,8,8,8
58493279,slDGY82U,59,59,59
406416723,tY6Cvtok,82,82,82
261773962,xkuPtENl,92,92,92
204753826,uW2BBaco,56,56,56
414505609,aQWrk3WR,97,97,97
355437231,fOp9xsDS,155,155,155
393912760,7IwGGUuI,92,92,92
29256097,oX4Qj69R,74,74,74
149453030,4ghlMJ9V,26,26,26
142370050,hA7mT2xl,4,4,4
499260179,wHQV4E70,88,88,88
52525103,nItgKiBc,80,80,80
25485099,WlOHHVQv,129,129,129
302223761,Qe03P7do,155,155,155
172785860,yXkvrMHC,49,49,49
6349582,i19CAx9e,139,139,139
97858668,VTAQeFgq,166,166,166
256645384,peHo9dpE,42,42,42
162216687,zvtgWAlT,15,15,15
237017596,5UXOjQIE,90,90,90
373633088,v8SxJlDL,32,32,32
377874337,Rn2gtKSp,84,84,84
265499203,53lwFuqY,42,42,42
238865979,j3TbmDHF,69,69,69
204169643,u9lrbWqm,94,94,94
428665452,i1DUNtae,117,117,117
514041089,2BfBB7Eh,143,143,143
69457314,8q6YNItJ,79,79,79
36301756,EfntTQ2C,59,59,59
235100719,IqE5PieH,140,140,140
325732702,amUec5zI,27,27,27
100096499,KKLIwu7L,33,33,33
250279622,OW3xOYZr,64,64,64
62077065,OuvJGM55,79,79,79
148404674,fmv392X7,112,112,112
198299469,qexeZF1d,28,28,28
233409762,pU6dlyP2,43,43,43
335494393,xOhjq6Ho,148,148,148
81875563,SPJ7Dqzs,55,55,55
114800795,alozTzIH,72,72,72
354479142,VH9Jama0,109,109,109
32542418,wWWHMqam,123,123,123
299423423,O8pTjaYx,91,91,91
274736328,wAo6Q92b,97,97,97
45972815,ZScVRxeO,160,160,160
284620447,WEOtipgt,63,63,63
267851431,ZVqz44bF,29,29,29
85434308,k6k9QCz6,126,126,126
203086832,Je6ketGn,136,136,136
188236598,BgHa5r6h,86,86,86
101163801,Wr88023D,60,60,60
62479804,CouN1GOe,42,42,42
218418251,CcucoNjS,1,1,1
58876837,VpzMC9Bm,23,23,23
268008549,THnhRo9L,4,4,4
304389955,6Ifkqjj9,42,42,42
320516871,njaBKqN3,142,142,142
279266119,HsxzqgPM,42,42,42
362902896,h3xO7HOh,170,170,170
60006154,MZdiZQlk,99,99,99
71036761,GpqM3WBC,155,155,155
296622611,XVEygCIv,86,86,86
177475191,MXeJCtBX,80,80,80
110653305,6Qp9WitN,130,130,130
83656891,cEpVEU2n,98,98,98
47540865,mfnfDvDg,37,37,37
39083598,BSzUUpPW,141,141,141
462423792,DQ7w6C3C,125,125,125
266482610,ePb8Aoz2,45,45,45
227654968,H5nOvCgy,4,4,4
138663924,DmuDI8FH,28,28,28
334949091,IIZH9HGR,46,46,46
105585606,UVizRRFF,42,42,42
29810972,9GSi9gW4,99,99,99
258501465,jyO87mjE,108,108,108
259112674,UBYREg4f,145,145,145
341292651,Jk34Jh6L,16,16,16
224038468,lPqKfhw8,119,119,119
220176132,CtOhr2Vh,126,126,126
193783827,Sf6XA5ge,82,82,82
284019833,mCwHvbQx,77,77,77
123732242,0zrNxL1y,59,59,59
193635714,3lB8of6k,25,25,25
21246361,Vh7v8KUU,32,32,32
85951291,azVh8fgE,89,89,89
59818041,d6ge7MhX,74,74,74
25521740,EFvNT1al,152,152,152
58960264,l86IICgl,40,40,40
195090343,f3Xu70Zk,40,40,40
198748580,hT0nZ1bi,17,17,17
239498921,7RvVIMPh,126,126,126
149345474,vf4o2crk,124,124,124
464135915,oS8dNeLv,0,0,0
24920927,KrPXhd0p,135,135,135
94287227,4sAZJICV,1,1,1
52428502,C8JE89RO,23,23,23
339438408,0juZtuiJ,125,125,125
46831823,w68K3Ttj,107,107,107
34218072,EkGlPcOc,158,158,158
317402431,DGcJCvOg,6,6,6
48272580,FwPhLara,146,146,146
174481990,NwQty9HP,123,123,123
270657194,gd7XLmPf,157,157,157
39768709,Pl5iICeR,130,130,130
66549554,5wO0xx1U,92,92,92
71645852,8osNElbQ,175,175,175
43112046,FO85JA3z,26,26,26
492293229,L9tuPmNj,84,84,84
275809708,k1UYDVYM,95,95,95
65716844,uT06o2Dr,142,142,142
128260873,BWjYlwWr,178,178,178
244895320,Icu3Ujek,77,77,77
87942788,UeBV53Gk,172,172,172
58400205,IsaPPcnm,33,33,33
225288883,GI8jJAZL,24,24,24
282360875,yHTLfPoT,117,117,117
99317127,Vod9lq28,75,75,75
280876566,tNrB00Go,173,173,173
235220862,3AlMnUsc,143,143,143
129264137,P9T9Lcbn,81,81,81
116420336,wkPsg4VI,140,140,140
333533326,X67EAeBQ,123,123,123
244014424,OiafuzSu,47,47,47
11044592,jneJwSxZ,169,169,169
63926848,SOWtuQXL,76,76,76
432720682,i3ifLrHt,150,150,150
402718966,qEnGd7kb,141,141,141
295867450,YBTH721C,169,169,169
75235439,nMZffXv4,13,13,13
39731273,ujjVTwrg,137,137,137
63428408,yA8z1ERt,108,108,108
427750715,BmBuoQLg,82,82,82
144483378,JDak7Hnk,68,68,68
62886055,OSjJulI2,23,23,23
188383307,03HeHv23,93,93,93
373774812,g7qHhhvP,148,148,148
65411334,WDUzLdsJ,61,61,61
475310886,qBhjXVCn,114,114,114
77468977,Hml6NtvH,6,6,6
38151283,VHagLgHn,120,120,120
334510787,UKckRMrC,87,87,87
44296535,sD8A9bRH,118,118,118
44705690,T5vrexE1,162,162,162
343595684,6xOx7sMM,29,29,29
67190503,QgQTCz1t,64,64,64
55035700,TiokMCIn,98,98,98
147249312,2MLY7WrU,63,63,63
387419343,SvMUpMOA,113,113,113
209920800,tQOG4Jeo,68,68,68
224810752,3zMXp1HK,30,30,30
400777386,69PZBg4T,178,178,178
238779451,8AlkslXP,159,159,159
228198268,Z2pMOJDR,23,23,23
62063432,kYwYoOeq,33,33,33
348278830,aSoUfvuq,16,16,16
115216571,FtggH8Ic,155,155,155
199261267,m8d0h3gT,106,106,106
334243838,epMqoqF8,107,107,107
27485078,Ey4UYI1G,120,120,120
196343597,GNbhtLbn,164,164,164
375697182,d2VkVy43,168,168,168
36315036,yNevg4Kj,50,50,50
242624296,lbfkqShK,129,129,129
372463411,EAdfHSTF,164,164,164
129142715,d12DM8e8,30,30,30
29825275,x21XeTJx,19,19,19
150660057,cIB7wjEm,103,103,103
125384603,76TPxHDc,16,16,16
221532757,6sRtF6a4,76,76,76
113507358,doyUU1jR,146,146,146
180975229,4XXkMJAc,61,61,61
30978031,fwX0V8Es,160,160,160
528326988,ZN9jtHrl,159,159,159
290961378,6SaI6kPd,71,71,71
162573462,zzY062PF,152,152,152
594391987,qhXPcj8M,152,152,152
296255935,0QBQJhz6,43,43,43
412741449,00GwcQZQ,160,160,160
247657042,Yvgk7ZuS,178,178,178
140226352,dShmHESb,105,105,105
134389133,14SkztAp,166,166,166
456817302,o7L8gAoE,105,105,105
170808689,vnwHsdgd,52,52,52
333848263,QgIii7l1,92,92,92
175312626,jq6WQ6V2,62,62,62
173351493,CSoOsZDd,66,66,66
19964467,aD4TswlS,134,134,134
258116393,5k6Kj5W1,127,127,127
217773678,3jRwtdCE,18,18,18
166026956,SjhHKfrz,41,41,41
286067210,xCf5Vqpb,131,131,131
72122989,rHaseAUn,91,91,91
41703930,7r3vBlpZ,18,18,18
387195619,DrKmuIko,94,94,94
115007760,DojRwET4,120,120,120
371491602,kK7Lar2O,37,37,37
250225065,eelzgbNe,113,113,113
303532770,oluC1UeK,133,133,133
396125428,C00OBiBH,121,121,121
83275843,wMyub6Hk,119,119,119
27193376,H0c35cD4,61,61,61
246553118,9U1ZR4GU,148,148,148
211399600,TctP33bC,155,155,155
67895929,cBhIG7Qz,130,130,130
313980409,QeX7xyfW,157,157,157
103821694,8m1rgHn5,140,140,140
172089067,TUMNNMxA,124,124,124
163363908,5e1Sno67,46,46,46
25002121,EEvodrH3,82,82,82
34664712,H8eILzTc,125,125,125
228433489,CNeInnac,11,11,11
321841898,nsdLa2Ap,48,48,48
97794519,DEifQP6p,145,145,145
76576458,Hn7wOmwg,18,18,18
42290149,BU62gRWJ,27,27,27
249753080,NfMATJ6Y,13,13,13
109371594,7SZBDxGg,143,143,143
324232627,bd2BnBua,161,161,161
521174110,GvvIWEVK,58,58,58
31484520,uVEvxtsq,164,164,164
392171498,CRgLgiVE,108,108,108
287079448,6MtTaW0z,162,162,162
6531532,yQNmVNiG,151,151,151
426853926,4bEyNgmt,33,33,33
409777121,YbQ7hQeB,163,163,163
67559842,sGdrtFLI,22,22,22
32748167,72VwdB0O,52,52,52
276490693,YouLy8aO,98,98,98
205785663,jYS90rVD,152,152,152
328059795,Fl62IufQ,48,48,48
204398739,NqLC60uB,95,95,95
424372657,slvynmUZ,87,87,87
429198886,sS8yBAqb,143,143,143
50269937,GGqmOu1X,100,100,100
136488668,TBLkhR1Q,62,62,62
90712469,73C8wAam,3,3,3
323459938,aI01aSsr,95,95,95
37115138,EsJdOtgY,158,158,158
105319961,J6rSwAga,105,105,105
114236806,rldxDVDV,144,144,144
180962482,0aRPLSNK,103,103,103
253136817,E6WHhhfR,121,121,121
232195850,juqACjOo,105,105,105
59533062,55lGIu3Q,151,151,151
38797348,DNh9ECWT,144,144,144
74790366,AMI4Y0nM,18,18,18
101971034,9zu0plV7,55,55,55
49808361,cGNHAWRz,175,175,175
289571320,nRli9uJQ,96,96,96
150900549,jjttau5U,170,170,170
60743771,AshYvxL5,0,0,0
602545273,X1KVGIEk,86,86,86
267103755,kBl9o4lz,13,13,13
17942691,odryoKDT,101,101,101
407171256,vZrIyprM,19,19,19
190399951,pGGPeusB,170,170,170
15709187,kpXhdd2t,15,15,15
101805685,M2Ag1kjt,177,177,177
409899890,hsX9JFRS,158,158,158
356396662,bNYfquGQ,18,18,18
168387894,kXUlhb7y,162,162,162
112438185,H9yiEbkD,57,57,57
228915318,r9M4JRjl,41,41,41
117889233,D64IIauf,36,36,36
364428798,bbbUJY2B,113,113,113
35317610,wpf8erCj,18,18,18
97108408,qOyZyyrb,5,5,5
110965963,oyPyXBOF,42,42,42
115607725,ZKw39Tt7,82,82,82
67598181,F45r9CfW,124,124,124
363589201,c9JTvVsW,16,16,16
244892071,eW1Wtq4V,70,70,70
290801012,M5hUquQu,136,136,136
66962876,Clr3liUT,10,10,10
63876100,tkwdM5DE,108,108,108
231512147,S3zYmlTy,157,157,157
413273145,cbQTQY2i,53,53,53
56824105,dJ36NTdG,139,139,139
436144780,8oJCMV3I,129,129,129
92697981,33segUgu,33,33,33
140253322,jxBBgSx8,26,26,26
189493761,dPrJOi3X,108,108,108
158629277,hcG3ureh,177,177,177
425773609,Z6AbzNFp,65,65,65
624844649,NhRspr6q,75,75,75
312534045,iC3vP9fx,132,132,132
93734324,QTn6b1iH,103,103,103
35697655,d7pwUqaU,106,106,106
221217069,0z6btJzk,117,117,117
328759476,unr5cbma,67,67,67
95931218,JI7GvL9R,78,78,78
47802805,Wdi6QWbT,133,133,133
326558690,VbaGxLRK,111,111,111
34900978,EcD4EHHh,130,130,130
355140149,jaWH3CqI,21,21,21
730693453,ep0JAose,67,67,67
51402858,qQDDBNyA,65,65,65
253349705,yQ7HBDUI,148,148,148
48929690,vjZsCxVj,80,80,80
273235430,Gm52Lg6Z,136,136,136
620258601,Rlhtk9v8,168,168,168
168607677,QjDgnjNX,120,120,120
512967046,XgPTXjny,20,20,20
133889008,UIhFF2V8,55,55,55
235498247,dVfmc6Np,64,64,64
414282874,qIIF3NKP,93,93,93
395950431,fEg068kn,8,8,8
409829094,6vCZjAWZ,54,54,54
196343429,X9T3hl1O,80,80,80
499417274,s6QdgTKN,170,170,170
16831951,Xccyw4qZ,154,154,154
74812413,Eh4bom1S,84,84,84
25613074,nwooumtU,58,58,58
69536574,ngl2hERA,17,17,17
166631787,zm4L3jg3,12,12,12
231094896,hjV4VJYj,29,29,29
17262471,RlInv84W,62,62,62
196638868,PxlBpPhm,76,76,76
147026467,f0PGFQsr,95,95,95
128909969,WWv7Dnxr,122,122,122
158119584,4jA2Z9TD,8,8,8
151886173,9JgmIp9n,116,116,116
451871989,8szjQGez,67,67,67
384821016,t8vD1uph,149,149,149
285594626,wdANrG5J,55,55,55
384225504,vldVqpVJ,47,47,47
438359569,txXEtnvG,68,68,68
30819009,m1giwE09,87,87,87
374075235,gapXwIs9,59,59,59
357783068,8kZMjfSB,156,156,156
134247952,0huc9D1w,144,144,144
359169658,V7oyrvjz,138,138,138
623219817,qZIqL2at,131,131,131
520960169,R5KcFeTt,39,39,39
181615185,dr2QnLW9,65,65,65
706643334,HsJd2IuC,11,11,11
608655950,BcNbbpw4,96,96,96
331522478,EcIrJTil,17,17,17
290451587,aoMCPZgl,158,158,158
90145753,THqALARa,69,69,69
399635825,EQMWisPr,77,77,77
516551221,QfscS9PM,149,149,149
377703751,UHjhOs1m,125,125,125
348609979,MOMyme9Y,7,7,7
76180780,UNzj5bYN,125,125,125
221916639,sk6JEp1X,33,33,33
362011227,yRHFdu53,119,119,119
118977657,RV1uAbZe,106,106,106
76999895,VyzNy1Xk,57,57,57
403793036,F09p9c7z,84,84,84
39048474,3DU61tbn,136,136,136
313308030,bUy0jY3o,100,100,100
172720376,17NxXtUy,149,149,149
242264081,8IXaZFSN,100,100,100
733761830,Ed6CCZZk,161,161,161
95122999,LL7lM00h,170,170,170
265766167,LDA0rCkR,141,141,141
88378739,yi9HeHMn,178,178,178
478889733,XHB0Wk5L,135,135,135
418105873,6LujqQ3Y,161,161,161
71746944,r05MUZvN,93,93,93
162526513,udGnjetV,144,144,144
191197308,iRnECJZA,32,32,32
177890698,1AVw6jqP,131,131,131
222386042,EcZyqTnU,63,63,63
26460980,0SpaeGF2,152,152,152
267003480,AFooN36i,177,177,177
323541865,uPQ7RjUO,117,117,117
61409443,CjQONpKd,118,118,118
65526327,Lhfd8zBm,126,126,126
53419127,LEGTAuuu,110,110,110
43216855,qe1gtdze,62,62,62
19449253,ZdcwQuyN,156,156,156
293279717,3IGs4wlM,75,75,75
66879683,gVsVLVKv,152,152,152
36829768,Cyq4MI0T,67,67,67
29663729,uz5vRLkA,177,177,177
314557142,cgpZ2nTY,135,135,135
207969389,BXO1GrBm,91,91,91
347327848,G933w5AP,9,9,9
358454153,DMpoDJV6,21,21,21
473556634,wPlct7BV,43,43,43
225820635,BImeLITs,150,150,150
142063082,BfdEHnYh,73,73,73
57510200,wmVI69Wz,44,44,44
298089207,eBdc1Ao1,67,67,67
105038627,XjW1LS8x,124,124,124
239138205,ex2qKgku,110,110,110
182917700,0q4x9KGU,84,84,84
140316986,yzJaUOfD,166,166,166
352729516,hkFfiWf9,56,56,56
87140951,uHPSDmzt,151,151,151
327463126,SIyUjKVX,92,92,92
145511666,1J41iSmZ,66,66,66
72983192,Dl9IjbUk,63,63,63
319283131,9uXOuwFy,168,168,168
114060967,SxU4XIdR,89,89,89
120710523,47W2tnKd,76,76,76
236925744,tpaliccm,21,21,21
85551474,ZI5y9Qjb,38,38,38
561668857,1j83f7AC,2,2,2
269994244,t4HLdI8f,110,110,110
138859958,wxJdv1bx,6,6,6
276554210,N1zUFxBU,28,28,28
117724602,jrWrNdKL,103,103,103
137554482,oxcclAiq,156,156,156
42514124,yHe0uZgO,14,14,14
118250833,Fqtmy2J7,166,166,166
97172181,P85YIa2r,84,84,84
198110541,x1E4673u,14,14,14
272719696,C7vqc7G0,83,83,83
355387979,niBXh6Ab,146,146,146
153139140,nx6Vcda9,97,97,97
107229821,4sStw0gt,101,101,101
47301246,joq1ZCQZ,177,177,177
107483068,3YoTK9Gv,166,166,166
178298331,EZ7KuSOW,41,41,41
92285263,aYK99iAu,108,108,108
773748620,MnTTgDgf,87,87,87
112822558,jmE8LBcP,70,70,70
302247051,HpvapIc4,117,117,117
130647322,R24fXXgV,93,93,93
562930714,t4jcPMcV,141,141,141
485706317,d4g3iNRR,24,24,24
230208499,Jad0Oq99,75,75,75
416310540,kGZGW193,18,18,18
73829029,Tj4yAXUO,169,169,169
438126170,VLqAYOV6,95,95,95
208458652,6JaOOKFq,28,28,28
34316695,AF4buvTh,8,8,8
100085317,cnPtBuG9,8,8,8
202067480,hd17XYzc,113,113,113
461214163,ZSvZIL7v,99,99,99
39826960,KRNv9UMl,112,112,112
325968087,0iGvs5xY,72,72,72
360262561,lKt39dJH,34,34,34
466710746,eSTCShRG,32,32,32
156864577,tXAq5krQ,89,89,89
62288769,y54DSqSe,169,169,169
86094293,NwADcU6O,18,18,18
381860465,hoDHuamP,5,5,5
152236089,JUlxh2lK,12,12,12
113716072,t1E1JL7y,169,169,169
47724187,YijxYELO,135,135,135
419059340,9ovUoMuj,5,5,5
306340632,mHu2VuDV,127,127,127
118267758,su3K7iun,79,79,79
311027045,2mT2tCbZ,151,151,151
235901525,UAbmbkFu,21,21,21
67730434,dyrxeacc,39,39,39
218182781,JErHm9Zi,175,175,175
285768182,2ZsZC6Zh,56,56,56
165941241,RGBnraqn,141,141,141
119017421,QBAjsynR,157,157,157
213290362,RxzS7p22,157,157,157
327073919,pblC6gei,136,136,136
139285077,98W5NeX5,169,169,169
493234464,fJf7LUKS,162,162,162
292713239,gYlOeN7m,88,88,88
51160084,Z0vZ9CcR,35,35,35
377527667,MPdWuT5x,108,108,108
171127477,cTHUxPHr,4,4,4
15997965,dtYdTE25,72,72,72
226437974,XUqqRbFg,98,98,98
220151885,kXez9Vra,14,14,14
157148105,6fCsCJZi,20,20,20
418519103,TuXgSG8d,165,165,165
223679393,R4XJ3KDL,55,55,55
234377167,ugZC8fUD,83,83,83
419533040,VTX9fwHI,137,137,137
407723526,whqdwmJ0,15,15,15
381060299,JLXmkFSs,62,62,62
422496672,vts1DXES,39,39,39
255634850,HMytw7uw,33,33,33
214788448,MIQBV1n2,169,169,169
267736471,7DuwljEx,76,76,76
339778913,uveOiMGD,28,28,28
418846977,tBPZBKI6,130,130,130
366849203,XJnLCH67,113,113,113
58014745,bXa5tc8R,136,136,136
98972932,at8w5GHb,31,31,31
618260268,OjHCcVB5,97,97,97
17868347,Al1ZQevQ,123,123,123
271407609,FwITbTcX,0,0,0
